Auction_key,Auction_seq,Auction_date,Appraisal_price,Minimum_sales_price,Auction_results
1242,1,2017-11-28 00:00:00,146000000,146000000,failure of auction
1242,2,2018-01-10 00:00:00,146000000,116800000,Winning bid
1242,3,2018-03-22 00:00:00,146000000,116800000,dividend
1243,1,2018-01-24 00:00:00,936000000,936000000,failure of auction
1243,2,2018-02-28 00:00:00,936000000,748800000,Winning bid
1243,3,2018-05-16 00:00:00,936000000,748800000,dividend
1244,1,2018-02-21 00:00:00,269000000,269000000,Winning bid
1244,2,2018-04-25 00:00:00,269000000,269000000,dividend
1245,1,2018-02-20 00:00:00,173000000,173000000,failure of auction
1245,2,2018-03-27 00:00:00,173000000,138400000,Winning bid
1245,3,2018-06-07 00:00:00,173000000,138400000,dividend
1246,1,2017-12-12 00:00:00,780000000,780000000,failure of auction
1246,2,2018-01-24 00:00:00,780000000,624000000,Winning bid
1246,3,2018-04-10 00:00:00,780000000,624000000,dividend
1247,1,2018-03-13 00:00:00,762000000,762000000,Winning bid
1247,2,2018-05-30 00:00:00,762000000,762000000,dividend
1248,1,2018-02-07 00:00:00,1550000000,1550000000,Winning bid
1249,1,2018-01-24 00:00:00,400000000,400000000,failure of auction
1249,2,2018-02-28 00:00:00,400000000,320000000,Winning bid
1249,3,2018-05-16 00:00:00,400000000,320000000,dividend
1250,1,2018-03-28 00:00:00,640000000,640000000,Winning bid
1250,2,2018-06-15 00:00:00,640000000,640000000,dividend
1251,1,2018-01-30 00:00:00,630000000,630000000,Winning bid
1251,2,2018-04-11 00:00:00,630000000,630000000,dividend
1252,1,2018-01-30 00:00:00,418000000,418000000,failure of auction
1252,2,2018-03-06 00:00:00,418000000,334400000,Winning bid
1252,3,2018-05-01 00:00:00,418000000,334400000,dividend
1253,1,2018-03-28 00:00:00,950000000,950000000,Winning bid
1253,2,2018-05-24 00:00:00,950000000,950000000,dividend
1254,1,2018-03-27 00:00:00,330000000,330000000,Winning bid
1254,2,2018-06-12 00:00:00,330000000,330000000,payout
1254,3,2018-06-28 00:00:00,330000000,330000000,dividend
1255,1,2017-06-14 00:00:00,800000000,800000000,failure of auction
1255,2,2017-07-19 00:00:00,800000000,640000000,Winning bid
1255,3,2017-09-28 00:00:00,800000000,640000000,dividend
1256,1,2017-08-30 00:00:00,781000000,781000000,failure of auction
1256,2,2017-10-11 00:00:00,781000000,624800000,Winning bid
1256,3,2017-12-19 00:00:00,781000000,624800000,dividend
1257,1,2017-08-16 00:00:00,955000000,955000000,failure of auction
1257,2,2017-09-20 00:00:00,955000000,764000000,Winning bid
1257,3,2017-11-22 00:00:00,955000000,764000000,dividend
1258,1,2017-07-04 00:00:00,290000000,290000000,failure of auction
1258,2,2017-08-23 00:00:00,290000000,232000000,Winning bid
1258,3,2017-10-27 00:00:00,290000000,232000000,dividend
1259,1,2017-11-14 00:00:00,590000000,590000000,Winning bid
1259,2,2018-01-25 00:00:00,590000000,590000000,dividend
1260,1,2017-09-27 00:00:00,150000000,150000000,failure of auction
1260,2,2017-11-08 00:00:00,150000000,120000000,failure of auction
1260,3,2017-12-13 00:00:00,150000000,96000000,Winning bid
1260,4,2018-02-28 00:00:00,150000000,96000000,dividend
1261,1,2017-09-27 00:00:00,160000000,160000000,failure of auction
1261,2,2017-11-08 00:00:00,160000000,128000000,failure of auction
1261,3,2017-12-13 00:00:00,160000000,102400000,Winning bid
1261,4,2018-02-28 00:00:00,160000000,102400000,dividend
1262,1,2017-09-12 00:00:00,270000000,270000000,change
1262,2,2017-11-28 00:00:00,270000000,270000000,failure of auction
1262,3,2018-01-10 00:00:00,270000000,216000000,change
1262,4,2018-03-21 00:00:00,270000000,216000000,Winning bid
1262,5,2018-05-03 00:00:00,270000000,216000000,dividend
1263,1,2017-08-30 00:00:00,490000000,490000000,failure of auction
1263,2,2017-10-11 00:00:00,490000000,392000000,Winning bid
1263,3,2017-12-19 00:00:00,490000000,392000000,dividend
1264,1,2017-12-19 00:00:00,654000000,654000000,failure of auction
1264,2,2018-01-31 00:00:00,654000000,523200000,Winning bid
1264,3,2018-03-21 00:00:00,654000000,523200000,dividend
1265,1,2017-10-25 00:00:00,1240000000,1240000000,failure of auction
1265,2,2017-11-29 00:00:00,1240000000,992000000,failure of auction
1265,3,2018-01-16 00:00:00,1240000000,793600000,Winning bid
1265,4,2018-03-15 00:00:00,1240000000,793600000,dividend
1266,1,2017-11-28 00:00:00,524000000,524000000,Winning bid
1266,2,2018-02-08 00:00:00,524000000,524000000,dividend
1267,1,2018-02-07 00:00:00,936000000,936000000,Winning bid
1267,2,2018-04-17 00:00:00,936000000,936000000,dividend
1268,1,2017-10-24 00:00:00,417000000,417000000,Winning bid
1268,2,2018-01-18 00:00:00,417000000,417000000,dividend
1269,1,2017-09-26 00:00:00,305000000,305000000,failure of auction
1269,2,2017-11-07 00:00:00,305000000,244000000,Winning bid
1269,3,2017-12-26 00:00:00,305000000,244000000,dividend
1270,1,2017-12-19 00:00:00,155000000,155000000,failure of auction
1270,2,2018-01-31 00:00:00,155000000,124000000,Winning bid
1270,3,2018-04-11 00:00:00,155000000,124000000,dividend
1271,1,2018-01-17 00:00:00,284000000,284000000,Winning bid
1271,2,2018-03-30 00:00:00,284000000,284000000,dividend
1272,1,2018-01-30 00:00:00,413000000,413000000,failure of auction
1272,2,2018-03-06 00:00:00,413000000,330400000,Winning bid
1272,3,2018-05-01 00:00:00,413000000,330400000,dividend
1273,1,2018-01-30 00:00:00,150000000,150000000,failure of auction
1273,2,2018-03-06 00:00:00,150000000,120000000,Winning bid
1273,3,2018-05-17 00:00:00,150000000,120000000,dividend
1274,1,2017-11-07 00:00:00,600000000,600000000,Winning bid
1274,2,2017-12-26 00:00:00,600000000,600000000,dividend
1275,1,2018-03-13 00:00:00,423000000,423000000,Winning bid
1275,2,2018-05-02 00:00:00,423000000,423000000,dividend
1276,1,2018-01-24 00:00:00,370000000,370000000,Winning bid
1276,2,2018-03-14 00:00:00,370000000,370000000,dividend
1277,1,2018-03-13 00:00:00,329000000,329000000,Winning bid
1277,2,2018-05-02 00:00:00,329000000,329000000,dividend
1278,1,2013-02-25 00:00:00,420000000,420000000,failure of auction
1278,2,2013-03-25 00:00:00,420000000,336000000,failure of auction
1278,3,2013-04-29 00:00:00,420000000,268800000,change
1278,4,2017-02-13 00:00:00,422000000,422000000,failure of auction
1278,5,2017-03-13 00:00:00,422000000,337600000,Winning bid
1278,6,2017-04-27 00:00:00,422000000,337600000,dividend
1279,1,2016-06-13 00:00:00,364000000,364000000,failure of auction
1279,2,2016-07-25 00:00:00,364000000,291200000,Winning bid
1279,3,2016-09-08 00:00:00,364000000,291200000,dividend
1280,1,2014-06-30 00:00:00,370000000,370000000,failure of auction
1280,2,2014-08-11 00:00:00,370000000,296000000,change
1280,3,2017-04-03 00:00:00,370000000,296000000,Winning bid
1280,4,2017-06-20 00:00:00,370000000,296000000,dividend
1281,1,2016-03-28 00:00:00,580000000,580000000,failure of auction
1281,2,2016-04-25 00:00:00,580000000,464000000,Winning bid
1281,3,2016-06-22 00:00:00,580000000,464000000,dividend
1282,1,2016-07-04 00:00:00,280000000,280000000,Winning bid
1282,2,2016-09-07 00:00:00,280000000,280000000,dividend
1283,1,2017-02-27 00:00:00,232000000,232000000,Winning bid
1283,2,2017-05-11 00:00:00,232000000,232000000,dividend
1284,1,2017-08-21 00:00:00,300000000,300000000,Winning bid
1284,2,2017-10-27 00:00:00,300000000,300000000,dividend
1285,1,2015-10-12 00:00:00,420000000,420000000,failure of auction
1285,2,2015-11-09 00:00:00,420000000,336000000,Winning bid
1285,3,2017-08-21 00:00:00,420000000,336000000,Winning bid
1285,4,2017-10-27 00:00:00,420000000,336000000,dividend
1286,1,2015-02-03 00:00:00,407000000,407000000,failure of auction
1286,2,2015-03-31 00:00:00,407000000,325600000,change
1286,3,2016-08-08 00:00:00,407000000,325600000,failure of auction
1286,4,2016-09-19 00:00:00,407000000,260480000,Winning bid
1286,5,2016-11-25 00:00:00,407000000,260480000,dividend
1287,1,2015-03-16 00:00:00,205000000,205000000,change
1287,2,2016-04-11 00:00:00,205000000,205000000,Winning bid
1287,3,2016-05-19 00:00:00,205000000,205000000,dividend
1288,1,2015-03-30 00:00:00,265000000,265000000,change
1288,2,2016-10-31 00:00:00,265000000,265000000,Winning bid
1288,3,2017-01-18 00:00:00,265000000,265000000,dividend
1289,1,2015-05-18 00:00:00,324000000,324000000,failure of auction
1289,2,2016-05-16 00:00:00,324000000,259200000,Winning bid
1289,3,2016-08-09 00:00:00,324000000,259200000,dividend
1290,1,2016-04-18 00:00:00,232000000,232000000,Winning bid
1290,2,2016-06-28 00:00:00,232000000,232000000,dividend
1291,1,2015-07-06 00:00:00,350000000,350000000,failure of auction
1291,2,2015-08-24 00:00:00,350000000,280000000,failure of auction
1291,3,2015-10-05 00:00:00,350000000,224000000,Winning bid
1291,4,2016-01-18 00:00:00,350000000,224000000,failure of auction
1291,5,2016-03-07 00:00:00,350000000,179200000,failure of auction
1291,6,2016-04-04 00:00:00,350000000,143360000,failure of auction
1291,7,2016-05-02 00:00:00,350000000,114688000,Winning bid
1291,8,2016-07-29 00:00:00,350000000,114688000,dividend
1292,1,2015-10-26 00:00:00,364000000,364000000,change
1292,2,2016-02-22 00:00:00,364000000,364000000,change
1292,3,2016-04-25 00:00:00,364000000,364000000,Winning bid
1292,4,2016-06-22 00:00:00,364000000,364000000,dividend
1293,2,2016-09-26 00:00:00,249000000,249000000,Winning bid
1293,3,2016-11-07 00:00:00,249000000,249000000,Winning bid
1293,4,2017-01-20 00:00:00,249000000,249000000,dividend
1294,1,2015-06-08 00:00:00,241000000,241000000,failure of auction
1294,2,2015-07-06 00:00:00,241000000,192800000,change
1294,3,2016-05-02 00:00:00,241000000,192800000,Winning bid
1294,4,2016-10-26 00:00:00,241000000,192800000,dividend
1295,1,2017-02-13 00:00:00,454000000,454000000,failure of auction
1295,2,2017-03-13 00:00:00,454000000,363200000,Winning bid
1295,3,2017-05-24 00:00:00,454000000,363200000,dividend
1296,1,2015-09-07 00:00:00,400000000,400000000,failure of auction
1296,2,2015-10-19 00:00:00,400000000,320000000,change
1296,3,2016-11-21 00:00:00,400000000,320000000,Winning bid
1296,4,2017-01-23 00:00:00,400000000,320000000,dividend
1297,1,2016-07-25 00:00:00,316000000,316000000,Winning bid
1297,2,2016-09-08 00:00:00,316000000,316000000,dividend
1298,1,2016-03-14 00:00:00,240000000,240000000,failure of auction
1298,2,2016-04-11 00:00:00,240000000,192000000,Winning bid
1298,3,2016-06-02 00:00:00,240000000,192000000,dividend
1299,1,2016-09-19 00:00:00,270000000,270000000,failure of auction
1299,2,2016-10-31 00:00:00,270000000,216000000,Winning bid
1299,3,2016-12-21 00:00:00,270000000,216000000,dividend
1300,1,2016-06-13 00:00:00,260000000,260000000,Winning bid
1300,2,2016-08-23 00:00:00,260000000,260000000,dividend
1301,1,2015-10-12 00:00:00,397000000,397000000,change
1301,2,2015-12-14 00:00:00,397000000,397000000,change
1301,3,2016-03-14 00:00:00,397000000,397000000,change
1301,4,2016-05-09 00:00:00,397000000,397000000,Winning bid
1301,5,2016-06-21 00:00:00,397000000,397000000,dividend
1302,1,2016-04-04 00:00:00,151000000,151000000,failure of auction
1302,2,2016-05-02 00:00:00,151000000,120800000,Winning bid
1302,3,2016-07-29 00:00:00,151000000,120800000,dividend
1303,1,2016-03-21 00:00:00,255000000,255000000,change
1303,2,2016-05-16 00:00:00,255000000,255000000,Winning bid
1303,3,2016-08-09 00:00:00,255000000,255000000,dividend
1304,1,2016-06-13 00:00:00,227000000,227000000,Winning bid
1304,2,2016-09-08 00:00:00,227000000,227000000,dividend
1305,1,2016-04-11 00:00:00,140000000,140000000,Winning bid
1305,2,2016-06-21 00:00:00,140000000,140000000,dividend
1306,1,2015-11-09 00:00:00,560000000,560000000,failure of auction
1306,2,2015-12-14 00:00:00,560000000,448000000,change
1306,3,2016-03-14 00:00:00,560000000,448000000,change
1306,4,2016-05-09 00:00:00,560000000,448000000,change
1306,5,2016-07-25 00:00:00,560000000,448000000,change
1306,6,2016-10-10 00:00:00,560000000,448000000,Winning bid
1306,7,2016-12-12 00:00:00,560000000,448000000,payout
1306,8,2016-12-20 00:00:00,560000000,448000000,dividend
1307,1,2015-12-21 00:00:00,355000000,284000000,change
1307,2,2016-02-15 00:00:00,355000000,284000000,change
1307,3,2016-04-18 00:00:00,355000000,284000000,Winning bid
1307,4,2015-09-07 00:00:00,355000000,355000000,change
1307,5,2015-10-19 00:00:00,355000000,355000000,failure of auction
1307,6,2015-11-16 00:00:00,355000000,284000000,change
1307,7,2016-06-14 00:00:00,355000000,284000000,dividend
1308,1,2015-08-31 00:00:00,460000000,460000000,failure of auction
1308,2,2015-10-12 00:00:00,460000000,368000000,Winning bid
1308,3,2016-11-14 00:00:00,460000000,368000000,Winning bid
1308,4,2017-01-24 00:00:00,460000000,368000000,dividend
1309,1,2016-04-11 00:00:00,603000000,603000000,failure of auction
1309,2,2016-05-09 00:00:00,603000000,482400000,Winning bid
1309,3,2016-07-19 00:00:00,603000000,482400000,dividend
1310,1,2016-05-23 00:00:00,319000000,319000000,Winning bid
1310,2,2016-07-20 00:00:00,319000000,319000000,dividend
1311,1,2016-06-20 00:00:00,299000000,299000000,failure of auction
1311,2,2016-08-01 00:00:00,299000000,239200000,Winning bid
1311,3,2016-10-11 00:00:00,299000000,239200000,dividend
1312,1,2016-03-21 00:00:00,350000000,350000000,failure of auction
1312,2,2016-04-18 00:00:00,350000000,280000000,Winning bid
1312,3,2016-06-28 00:00:00,350000000,280000000,dividend
1313,1,2016-10-10 00:00:00,310000000,310000000,Winning bid
1313,2,2016-11-30 00:00:00,310000000,310000000,dividend
1314,1,2016-09-19 00:00:00,130000000,130000000,Winning bid
1314,2,2016-11-23 00:00:00,130000000,130000000,dividend
1315,1,2015-10-26 00:00:00,294000000,294000000,change
1315,2,2016-10-31 00:00:00,294000000,294000000,Winning bid
1315,3,2016-12-23 00:00:00,294000000,294000000,dividend
1316,1,2015-12-28 00:00:00,187000000,187000000,change
1316,2,2016-10-31 00:00:00,187000000,187000000,Winning bid
1316,3,2016-12-21 00:00:00,187000000,187000000,dividend
1317,1,2016-09-19 00:00:00,609000000,609000000,failure of auction
1317,2,2016-10-31 00:00:00,609000000,487200000,Winning bid
1317,3,2017-01-18 00:00:00,609000000,487200000,dividend
1318,1,2016-01-18 00:00:00,337000000,337000000,failure of auction
1318,2,2016-03-07 00:00:00,337000000,269600000,change
1318,3,2016-05-02 00:00:00,337000000,269600000,Winning bid
1318,4,2016-07-01 00:00:00,337000000,269600000,dividend
1319,1,2016-04-18 00:00:00,330000000,330000000,failure of auction
1319,2,2016-05-16 00:00:00,330000000,264000000,Winning bid
1319,3,2016-08-09 00:00:00,330000000,264000000,dividend
1320,1,2016-04-25 00:00:00,200000000,200000000,failure of auction
1320,2,2016-05-23 00:00:00,200000000,160000000,Winning bid
1320,3,2016-08-08 00:00:00,200000000,160000000,Winning bid
1320,4,2016-10-28 00:00:00,200000000,160000000,dividend
1321,1,2016-08-22 00:00:00,295000000,295000000,Winning bid
1321,2,2016-11-25 00:00:00,295000000,295000000,dividend
1322,1,2016-05-23 00:00:00,226000000,226000000,Winning bid
1322,2,2016-07-07 00:00:00,226000000,226000000,dividend
1323,1,2016-03-07 00:00:00,540000000,540000000,failure of auction
1323,2,2016-04-04 00:00:00,540000000,432000000,Winning bid
1323,3,2016-06-03 00:00:00,540000000,432000000,dividend
1324,1,2016-03-28 00:00:00,460000000,460000000,failure of auction
1324,2,2016-04-25 00:00:00,460000000,368000000,Winning bid
1324,3,2016-07-20 00:00:00,460000000,368000000,dividend
1325,1,2016-01-25 00:00:00,310000000,310000000,change
1325,2,2016-03-14 00:00:00,310000000,310000000,failure of auction
1325,3,2016-04-11 00:00:00,310000000,248000000,Winning bid
1325,4,2016-06-21 00:00:00,310000000,248000000,dividend
1326,1,2016-03-28 00:00:00,497000000,497000000,failure of auction
1326,2,2016-04-25 00:00:00,497000000,397600000,Winning bid
1326,3,2016-06-24 00:00:00,497000000,397600000,dividend
1327,1,2016-04-25 00:00:00,420000000,420000000,failure of auction
1327,2,2016-05-23 00:00:00,420000000,336000000,Winning bid
1327,3,2016-08-31 00:00:00,420000000,336000000,dividend
1328,1,2016-04-25 00:00:00,172000000,172000000,failure of auction
1328,2,2016-05-23 00:00:00,172000000,137600000,Winning bid
1328,3,2016-07-28 00:00:00,172000000,137600000,dividend
1329,1,2016-05-09 00:00:00,323000000,323000000,failure of auction
1329,2,2016-06-13 00:00:00,323000000,258400000,Winning bid
1329,3,2016-08-23 00:00:00,323000000,258400000,dividend
1330,1,2016-06-20 00:00:00,359000000,359000000,failure of auction
1330,2,2016-08-01 00:00:00,359000000,287200000,Winning bid
1330,3,2016-10-11 00:00:00,359000000,287200000,dividend
1331,1,2016-04-11 00:00:00,374000000,374000000,failure of auction
1331,2,2016-05-09 00:00:00,374000000,299200000,Winning bid
1331,3,2016-08-23 00:00:00,374000000,299200000,dividend
1332,1,2016-03-21 00:00:00,400000000,400000000,failure of auction
1332,2,2016-04-18 00:00:00,400000000,320000000,change
1332,3,2016-06-20 00:00:00,400000000,320000000,Winning bid
1332,4,2016-08-09 00:00:00,400000000,320000000,dividend
1333,1,2016-04-04 00:00:00,270000000,270000000,Winning bid
1333,2,2016-07-01 00:00:00,270000000,270000000,dividend
1334,1,2015-12-28 00:00:00,410000000,410000000,failure of auction
1334,2,2016-02-22 00:00:00,410000000,328000000,change
1334,3,2016-04-25 00:00:00,410000000,328000000,Winning bid
1334,4,2016-06-22 00:00:00,410000000,328000000,dividend
1335,1,2016-04-04 00:00:00,366000000,366000000,Winning bid
1335,2,2016-06-03 00:00:00,366000000,366000000,dividend
1336,1,2016-05-30 00:00:00,388000000,388000000,Winning bid
1336,2,2016-07-29 00:00:00,388000000,388000000,dividend
1337,1,2016-04-18 00:00:00,320000000,320000000,failure of auction
1337,2,2016-05-16 00:00:00,320000000,256000000,Winning bid
1337,3,2016-08-09 00:00:00,320000000,256000000,dividend
1338,1,2016-08-01 00:00:00,300000000,300000000,Winning bid
1338,2,2016-09-06 00:00:00,300000000,300000000,dividend
1339,1,2017-06-12 00:00:00,504000000,504000000,failure of auction
1339,2,2017-07-17 00:00:00,504000000,403200000,failure of auction
1339,3,2017-08-28 00:00:00,504000000,322560000,Winning bid
1339,4,2017-10-31 00:00:00,504000000,322560000,dividend
1340,1,2016-03-28 00:00:00,400000000,400000000,failure of auction
1340,2,2016-04-25 00:00:00,400000000,320000000,Winning bid
1340,3,2016-07-20 00:00:00,400000000,320000000,dividend
1341,1,2016-04-18 00:00:00,346000000,346000000,failure of auction
1341,2,2016-05-16 00:00:00,346000000,276800000,failure of auction
1341,3,2016-06-20 00:00:00,346000000,221440000,Winning bid
1341,4,2016-09-06 00:00:00,346000000,221440000,dividend
1342,1,2016-04-18 00:00:00,322500000,322500000,failure of auction
1342,2,2016-05-16 00:00:00,322500000,258000000,failure of auction
1342,3,2016-06-20 00:00:00,322500000,206400000,Winning bid
1342,4,2016-08-09 00:00:00,322500000,206400000,dividend
1343,1,2016-03-28 00:00:00,268000000,268000000,failure of auction
1343,2,2016-04-25 00:00:00,268000000,214400000,Winning bid
1343,3,2016-07-20 00:00:00,268000000,214400000,dividend
1344,1,2016-04-25 00:00:00,190000000,190000000,failure of auction
1344,2,2016-05-23 00:00:00,190000000,152000000,Winning bid
1344,3,2017-07-21 00:00:00,190000000,152000000,dividend
1345,1,2016-08-01 00:00:00,292000000,292000000,Winning bid
1345,2,2016-10-11 00:00:00,292000000,292000000,dividend
1346,1,2016-04-04 00:00:00,387000000,387000000,failure of auction
1346,2,2016-05-02 00:00:00,387000000,309600000,Winning bid
1346,3,2016-07-08 00:00:00,387000000,309600000,dividend
1347,1,2016-03-21 00:00:00,525000000,525000000,failure of auction
1347,2,2016-04-18 00:00:00,525000000,420000000,Winning bid
1347,3,2016-06-28 00:00:00,525000000,420000000,dividend
1348,1,2016-04-25 00:00:00,180000000,180000000,Winning bid
1348,2,2016-07-07 00:00:00,180000000,180000000,dividend
1349,1,2016-05-09 00:00:00,362000000,362000000,failure of auction
1349,2,2016-06-13 00:00:00,362000000,289600000,Winning bid
1349,3,2016-08-04 00:00:00,362000000,289600000,dividend
1350,1,2016-07-25 00:00:00,659000000,659000000,Winning bid
1350,2,2016-10-06 00:00:00,659000000,659000000,dividend
1351,1,2016-04-25 00:00:00,440000000,440000000,failure of auction
1351,2,2016-05-23 00:00:00,440000000,352000000,Winning bid
1351,3,2016-08-31 00:00:00,440000000,352000000,dividend
1352,1,2016-03-07 00:00:00,440000000,440000000,failure of auction
1352,2,2016-04-04 00:00:00,440000000,352000000,Winning bid
1352,3,2016-07-01 00:00:00,440000000,352000000,dividend
1353,1,2016-05-23 00:00:00,280000000,280000000,failure of auction
1353,2,2016-06-27 00:00:00,280000000,224000000,Winning bid
1353,3,2016-08-30 00:00:00,280000000,224000000,dividend
1354,1,2016-03-21 00:00:00,373000000,373000000,failure of auction
1354,2,2016-04-18 00:00:00,373000000,298400000,Winning bid
1354,3,2016-06-28 00:00:00,373000000,298400000,dividend
1355,1,2017-02-13 00:00:00,572000000,572000000,failure of auction
1355,2,2017-03-13 00:00:00,572000000,457600000,Winning bid
1355,3,2017-05-24 00:00:00,572000000,457600000,dividend
1356,1,2016-03-07 00:00:00,524000000,524000000,failure of auction
1356,2,2016-04-04 00:00:00,524000000,419200000,change
1356,3,2016-05-02 00:00:00,524000000,419200000,change
1356,4,2016-07-04 00:00:00,524000000,419200000,Winning bid
1356,5,2016-08-29 00:00:00,524000000,419200000,dividend
1357,1,2016-03-07 00:00:00,331000000,331000000,failure of auction
1357,2,2016-04-04 00:00:00,331000000,264800000,Winning bid
1357,3,2016-07-01 00:00:00,331000000,264800000,dividend
1358,1,2016-06-27 00:00:00,220000000,220000000,Winning bid
1358,2,2016-08-30 00:00:00,220000000,220000000,dividend
1359,1,2016-04-18 00:00:00,280000000,280000000,failure of auction
1359,2,2016-05-16 00:00:00,280000000,224000000,Winning bid
1359,3,2016-08-09 00:00:00,280000000,224000000,dividend
1360,1,2016-06-27 00:00:00,244000000,244000000,Winning bid
1360,2,2016-09-30 00:00:00,244000000,244000000,dividend
1361,1,2017-11-06 00:00:00,16600000,16600000,failure of auction
1361,2,2017-12-04 00:00:00,16600000,13280000,Winning bid
1361,3,2018-02-07 00:00:00,16600000,13280000,dividend
1362,1,2016-08-01 00:00:00,260000000,260000000,failure of auction
1362,2,2016-09-05 00:00:00,260000000,208000000,Winning bid
1362,3,2016-11-15 00:00:00,260000000,208000000,dividend
1363,1,2016-05-02 00:00:00,308000000,308000000,change
1363,2,2016-07-04 00:00:00,308000000,308000000,change
1363,3,2016-09-26 00:00:00,308000000,308000000,Winning bid
1363,4,2016-11-07 00:00:00,308000000,308000000,Winning bid
1363,5,2017-01-20 00:00:00,308000000,308000000,dividend
1364,1,2016-05-16 00:00:00,230000000,230000000,failure of auction
1364,2,2016-06-20 00:00:00,230000000,184000000,Winning bid
1364,3,2016-08-09 00:00:00,230000000,184000000,dividend
1365,1,2016-08-08 00:00:00,156000000,156000000,failure of auction
1365,2,2016-09-19 00:00:00,156000000,124800000,Winning bid
1365,3,2016-11-23 00:00:00,156000000,124800000,dividend
1366,1,2016-08-08 00:00:00,612000000,612000000,failure of auction
1366,2,2016-09-19 00:00:00,612000000,489600000,Winning bid
1366,3,2016-10-28 00:00:00,612000000,489600000,dividend
1367,1,2016-05-02 00:00:00,580000000,580000000,failure of auction
1367,2,2016-05-30 00:00:00,580000000,464000000,Winning bid
1367,3,2016-09-23 00:00:00,580000000,464000000,dividend
1368,1,2016-05-30 00:00:00,545000000,545000000,failure of auction
1368,2,2016-07-04 00:00:00,545000000,436000000,Winning bid
1368,3,2016-09-07 00:00:00,545000000,436000000,dividend
1369,1,2016-05-02 00:00:00,245000000,245000000,failure of auction
1369,2,2016-05-30 00:00:00,245000000,196000000,Winning bid
1369,3,2016-08-19 00:00:00,245000000,196000000,dividend
1370,1,2016-07-04 00:00:00,358000000,358000000,failure of auction
1370,2,2016-08-22 00:00:00,358000000,286400000,Winning bid
1370,3,2016-10-21 00:00:00,358000000,286400000,dividend
1371,1,2016-04-18 00:00:00,390000000,390000000,change
1371,2,2016-06-20 00:00:00,390000000,390000000,change
1371,3,2016-09-05 00:00:00,390000000,390000000,change
1371,4,2016-10-17 00:00:00,390000000,390000000,failure of auction
1371,5,2016-11-21 00:00:00,390000000,312000000,Winning bid
1371,6,2017-01-23 00:00:00,390000000,312000000,dividend
1372,1,2016-05-16 00:00:00,342000000,342000000,Winning bid
1372,2,2016-08-09 00:00:00,342000000,342000000,dividend
1373,1,2016-06-27 00:00:00,310000000,310000000,failure of auction
1373,2,2016-08-08 00:00:00,310000000,248000000,Winning bid
1373,3,2016-10-19 00:00:00,310000000,248000000,dividend
1374,1,2017-01-16 00:00:00,427000000,427000000,Winning bid
1374,2,2017-03-30 00:00:00,427000000,427000000,dividend
1375,1,2016-06-27 00:00:00,283000000,283000000,failure of auction
1375,2,2016-08-08 00:00:00,283000000,226400000,Winning bid
1375,3,2016-09-30 00:00:00,283000000,226400000,dividend
1376,1,2016-09-19 00:00:00,238000000,238000000,change
1376,2,2016-11-28 00:00:00,238000000,238000000,Winning bid
1376,3,2017-01-25 00:00:00,238000000,238000000,dividend
1377,1,2016-09-19 00:00:00,495000000,495000000,failure of auction
1377,2,2016-10-31 00:00:00,495000000,396000000,Winning bid
1377,3,2016-12-21 00:00:00,495000000,396000000,dividend
1378,1,2016-06-27 00:00:00,240000000,240000000,Winning bid
1378,2,2016-08-31 00:00:00,240000000,240000000,dividend
1379,1,2016-05-09 00:00:00,475000000,475000000,failure of auction
1379,2,2016-06-13 00:00:00,475000000,380000000,Winning bid
1379,3,2016-08-23 00:00:00,475000000,380000000,dividend
1380,1,2016-10-31 00:00:00,293000000,293000000,failure of auction
1380,2,2016-11-28 00:00:00,293000000,234400000,Winning bid
1380,3,2017-01-18 00:00:00,293000000,234400000,dividend
1381,1,2016-08-08 00:00:00,342000000,342000000,Winning bid
1381,2,2016-09-28 00:00:00,342000000,342000000,dividend
1382,1,2016-06-27 00:00:00,500000000,500000000,failure of auction
1382,2,2016-08-08 00:00:00,500000000,400000000,change
1382,3,2016-10-31 00:00:00,500000000,400000000,Winning bid
1382,4,2016-12-21 00:00:00,500000000,400000000,dividend
1383,1,2016-05-09 00:00:00,400000000,400000000,failure of auction
1383,2,2016-06-13 00:00:00,400000000,320000000,change
1383,3,2016-11-14 00:00:00,400000000,320000000,Winning bid
1383,4,2017-01-24 00:00:00,400000000,320000000,dividend
1384,1,2016-06-13 00:00:00,440000000,440000000,Winning bid
1384,2,2016-08-23 00:00:00,440000000,440000000,dividend
1385,1,2016-03-28 00:00:00,500000000,500000000,failure of auction
1385,2,2016-04-25 00:00:00,500000000,400000000,Winning bid
1385,3,2016-06-24 00:00:00,500000000,400000000,dividend
1386,1,2016-06-13 00:00:00,205000000,205000000,Winning bid
1386,2,2016-09-08 00:00:00,205000000,205000000,dividend
1387,1,2016-08-29 00:00:00,507000000,507000000,failure of auction
1387,2,2016-10-10 00:00:00,507000000,405600000,Winning bid
1387,3,2016-11-30 00:00:00,507000000,405600000,dividend
1388,1,2016-05-09 00:00:00,490000000,490000000,failure of auction
1388,2,2016-06-13 00:00:00,490000000,392000000,Winning bid
1388,3,2016-08-23 00:00:00,490000000,392000000,dividend
1389,1,2016-06-20 00:00:00,318000000,318000000,Winning bid
1389,2,2016-09-06 00:00:00,318000000,318000000,dividend
1390,1,2016-05-09 00:00:00,287000000,287000000,change
1390,2,2016-07-25 00:00:00,287000000,287000000,Winning bid
