Auction_key,Auction_class,Bid_class,Claim_price,Appraisal_date,Auction_count,Appraisal_company,Auction_miscarriage_count,Total_land_gross_area,Total_land_real_area,Total_land_auction_area,Total_building_area,Total_building_auction_area,Total_appraisal_price,Minimum_sales_price,First_auction_date,Final_auction_date,Final_result,Creditor,addr_etc,Apartment_usage,Preserve_regist_date,Total_floor,Current_floor,Share_auction_YorN,Specific,Close_date,Close_result,point.y,point.x,addr_en,Hammer_price
1178,random,general,200000000,2016-05-13 00:00:00,1,이근태감정,0,1007.3,53.02,53.02,84.96,84.96,260000000,260000000,2016-09-20 00:00:00,2016-09-20 00:00:00,successful bid,Company or Group,한빛 102 building. 2 floor. 202 no.,Apartment,2001-12-26 00:00:00,5,2,N,,2016-11-17 00:00:00,dividend,37.461825,126.90754,Doksan-ro 62-gil  Geumcheon-gu  Seoul,260200000
1539,random,general,120000000,2016-10-14 00:00:00,2,L.H감정,1,437.8,34.53,17.27,81.56,40.78,148000000,118400000,2017-03-13 00:00:00,2017-04-10 00:00:00,successful bid,Company or Group,동아하이빌 102 building. 4 floor. 401 no.,Apartment,2002-10-14 00:00:00,7,4,Y,,2017-06-28 00:00:00,dividend,37.6186627,127.0727345,Hwarang-ro  Nowon-gu  Seoul,118400000
459,random,general,390136541,2015-11-28 00:00:00,3,삼상감정,2,1211.3,63.75,63.75,180.17,180.17,750000000,480000000,2016-03-07 00:00:00,2016-05-16 00:00:00,successful bid,Company or Group,신세대빌라트 7 floor. 701 no.,Apartment,1999-09-20 00:00:00,10,7,N,,2016-07-08 00:00:00,dividend,37.5405641,127.1446903,Cheonho-daero 203-gil  Gangdong-gu  Seoul,515001000
204,random,general,96278898,2016-05-13 00:00:00,2,현대기업감정,1,5334.0,34.56,34.56,146.33,146.33,1210000000,968000000,2016-09-06 00:00:00,2016-10-11 00:00:00,successful bid,Company or Group,파크팰리스 103 building. 3 floor. 301 no.,Apartment & stores,2004-04-01 00:00:00,16,3,N,,2016-11-30 00:00:00,dividend,37.5741895,126.97061299999999,Saemunan-ro 5-gil  Jongno-gu  Seoul,1143500000
1262,random,general,159597969,2017-03-21 00:00:00,2,아이비감정,1,1529.1,41.41,41.41,68.22,68.22,270000000,216000000,2017-09-12 00:00:00,2018-03-21 00:00:00,successful bid,Company or Group,상진지오벨리 5 floor. 503 no.,Apartment,2011-03-25 00:00:00,7,5,N,,2018-05-03 00:00:00,dividend,37.5350384,126.8596983,Deungchon-ro 13-gil  Gangseo-gu  Seoul,261590000
1470,random,general,73232931,2016-05-20 00:00:00,2,생림감정,1,2667.4,22.75,22.75,59.28,59.28,230000000,184000000,2016-08-29 00:00:00,2016-10-10 00:00:00,successful bid,Company or Group,용마프라자 7 floor. 703 no.,Apartment & stores,1995-12-20 00:00:00,9,7,N,,2016-12-20 00:00:00,dividend,37.5963113,127.0989116,Yongmasan-ro  Jungnang-gu  Seoul,204999000
1416,random,individual,657000000,2016-01-26 00:00:00,2,경인감정,1,2418.0,43.21,43.22,151.03,151.03,330000000,264000000,2016-06-13 00:00:00,2016-07-25 00:00:00,successful bid,Company or Group,",-27 미영리치타운102 2 floor. 207 no.",Apartment & stores,2007-12-11 00:00:00,15,2,N,,2016-11-08 00:00:00,dividend,37.5950174,127.07787920000001,Bonghwasan-ro 26ga-gil  Jungnang-gu  Seoul,341000000
317,forced,general,410000000,2016-12-10 00:00:00,1,원일감정,0,74028.4,32.63,32.63,65.37,65.37,460000000,460000000,2017-05-04 00:00:00,2017-05-04 00:00:00,successful bid,Company or Group,",성동구 금호동2가 1209 약수하이츠 114 building. 2 floor. 205 no.",Apartment,1999-12-20 00:00:00,20,2,N,,2017-08-09 00:00:00,dividend,37.5550593,127.01448959999999,Jangchungdan-ro 4-gil  Jung-gu  Seoul,485999999
1200,random,general,693874092,2016-10-11 00:00:00,1,구수미감정,0,179339.8,116.54,116.54,120.43,120.43,1300000000,1300000000,2017-04-11 00:00:00,2017-04-11 00:00:00,successful bid,Company or Group,",913 목동신시가지 525 building. 1 floor. 105 no.",Apartment,1986-10-18 00:00:00,5,1,N,,2017-07-12 00:00:00,dividend,37.5341375,126.88192,Mokdongdong-ro  Yangcheon-gu  Seoul,1327000000
1224,random,general,234051386,2017-04-04 00:00:00,2,우민감정,1,2670.2,13.18,13.18,113.1,113.1,590000000,472000000,2017-11-21 00:00:00,2017-12-27 00:00:00,successful bid,Company or Group,대림아크로빌 B building. 8 floor. 801 no.,Apartment & stores,2003-03-24 00:00:00,23,8,N,,2018-02-27 00:00:00,dividend,37.51560739999999,126.86012420000002,Mokdongdong-ro  Yangcheon-gu  Seoul,601910000
1577,random,general,126358197,2016-02-03 00:00:00,1,매일감정,0,89931.6,26.23,26.23,38.64,38.64,150000000,150000000,2016-05-09 00:00:00,2016-05-09 00:00:00,successful bid,Company or Group,중계5단지주공 502 building. 2 floor. 208 no.,Apartment,1992-06-10 00:00:00,15,2,N,,2016-07-19 00:00:00,dividend,37.6528064,127.07582909999999,Nowon-ro 15-gil  Nowon-gu  Seoul,156780000
526,random,general,1200000000,2016-05-17 00:00:00,2,태양감정,1,271763.7,65.79,65.79,144.77,144.77,1200000000,960000000,2016-11-28 00:00:00,2017-01-02 00:00:00,successful bid,Company or Group,",20 파크리오 219 building. 1 floor. 101 no.",Apartment,2008-10-28 00:00:00,32,1,N,,2017-03-22 00:00:00,dividend,37.5207727,127.10624170000001,Songpa-daero  Songpa-gu  Seoul,1060000000
722,forced,general,210417900,2015-08-25 00:00:00,1,유일감정,0,5376.9,31.06,31.06,78.8,78.8,331000000,331000000,2016-12-27 00:00:00,2016-12-27 00:00:00,successful bid,private,해주드림빌 101 building. 6 floor. 603 no.,Apartment & stores,2001-11-29 00:00:00,15,6,N,,2017-03-09 00:00:00,dividend,37.6038656,126.9231144,Jinheung-ro 16-gil  Eunpyeong-gu  Seoul,361949700
648,forced,general,100000000,2014-07-09 00:00:00,2,진주감정,1,4567.5,56.66,56.66,111.89,111.89,540000000,432000000,2014-12-16 00:00:00,2016-07-05 00:00:00,successful bid,private,동원데자뷰 101 building. 2 floor. 210 no.,Apartment,2009-02-27 00:00:00,12,2,N,,2016-09-22 00:00:00,dividend,37.560403,126.90019840000002,World Cup-ro 17-gil  Mapo-gu  Seoul,528000000
37,random,bundle,970064777,2015-04-15 00:00:00,2,신명감정,1,56409.3,102.09,102.09,209.88,209.88,1700000000,1360000000,2016-05-26 00:00:00,2017-03-30 00:00:00,successful bid,Company or Group,우성 5 building. 3 floor. 303 no.,Apartment,1979-09-28 00:00:00,15,3,N,"*서이초등학교남동측인근
*주위서측및북측일대로중대규모아파트단지(우성,신동아,서초무지개아파트등)와초중학교위치
*동측으로오피스텔과업무용빌딩,근린시설밀집된강남대로주변의상권으로이루어져있음
*차량출입용이
*북동측인근에지하철2호선(강남역),남동측에는지하철3호선(양재역)소재
*인근간선도로변에노선버스(정)소재
*남서측근거리에경부고속도로서초I/C위치
*교통사정우수한편임
*인접지반과대체로등고평탄하며형상은광평수의장방형토지임
*남측노폭약30m내외도로접하고서측으로노폭약20m내외비포장도로접하고동측10m내외도로접함
*공원저촉
*도로저촉
*건축선지정(도로경계선에서3m후퇴)",2017-05-30 00:00:00,dividend,37.490207399999996,127.02844509999998,Bangbae-ro 23-gil  Seocho-gu  Seoul,1668990000
1660,forced,general,15643412,2017-03-15 00:00:00,2,강진감정,1,34307.0,28.77,8.22,59.95,17.13,85000000,68000000,2017-07-17 00:00:00,2017-08-28 00:00:00,successful bid,Company or Group,은빛 203 building. 6 floor. 605 no.,Apartment,1998-11-25 00:00:00,15,6,Y,,2017-10-31 00:00:00,dividend,37.6799324,127.0533402,Deongneung-ro 129ga-gil  Nowon-gu  Seoul,90000000
1077,random,general,7343820,2016-07-28 00:00:00,1,원중감정,0,46640.6,26.74,26.74,39.6,39.6,259000000,259000000,2017-07-11 00:00:00,2017-07-11 00:00:00,successful bid,Company or Group,가양2단지성지 205 building. 5 floor. 514 no.,Apartment,1993-01-15 00:00:00,15,5,N,,2017-09-06 00:00:00,dividend,37.569845799999996,126.8471212,Chorongmaeul-ro 8-gil  Gangseo-gu  Seoul,292000000
1479,forced,general,1428492,2016-06-13 00:00:00,1,삼성감정,0,33854.6,40.3,40.3,31.98,31.98,225000000,225000000,2016-11-28 00:00:00,2016-11-28 00:00:00,successful bid,private,상계주공 517 building. 3 floor. 304 no.,Apartment,1987-12-15 00:00:00,5,3,N,,2017-01-25 00:00:00,dividend,37.6527069,127.0644902,Deongneung-ro 129ga-gil  Nowon-gu  Seoul,263950000
422,random,general,296922578,2015-05-27 00:00:00,2,세화감정,1,22661.8,27.87,27.87,84.38,84.38,500000000,400000000,2015-11-30 00:00:00,2016-05-02 00:00:00,successful bid,Company or Group,",507 동아한가람 105 building. 18 floor. 층1805 no.",Apartment,1995-07-13 00:00:00,18,18,N,,2016-08-05 00:00:00,dividend,37.5374443,127.11552320000001,Hangaram-ro 20-gil  Songpa-gu  Seoul,509999999
1627,random,general,505775241,2016-10-19 00:00:00,2,에이원감정,1,31100.0,72.68,72.68,115.51,115.51,570000000,456000000,2017-02-27 00:00:00,2017-03-27 00:00:00,successful bid,Company or Group,동부센트레빌 102 building. 5 floor. 502 no.,Apartment,2003-10-21 00:00:00,19,5,N,,2017-05-26 00:00:00,dividend,37.60232979999999,127.02645030000001,Bugaksan-ro  Seongbuk-gu  Seoul,543999999
903,forced,general,9350406,2017-09-07 00:00:00,1,원일감정,0,630.4,23.18,23.18,75.6,75.6,370000000,370000000,2018-02-27 00:00:00,2018-02-27 00:00:00,successful bid,Company or Group,",-9,-10,-11 무지개 8 floor. 801 no.",Apartment & stores,2001-02-01 00:00:00,9,8,N,,2018-04-26 00:00:00,dividend,37.5661155,126.91837050000001,Donggyo-ro  Mapo-gu  Seoul,391222220
1187,random,general,452616746,2016-08-03 00:00:00,1,선감정,0,17805.8,62.92,62.92,134.33,134.33,562000000,562000000,2017-05-16 00:00:00,2017-05-16 00:00:00,successful bid,Company or Group,",-4 한성 102 building. 5 floor. 502 no.",Apartment,1997-08-09 00:00:00,19,5,N,,2017-07-06 00:00:00,dividend,37.5047196,126.91951100000001,Yeouidaebang-ro 61-gil  Yeongdeungpo-gu  Seoul,600000000
1,forced,individual,900000000,2016-03-15 00:00:00,5,신명감정,4,510.0,35.11,23.41,92.03,61.35,298000000,122061000,2011-06-21 00:00:00,2016-10-11 00:00:00,successful bid,Company or Group,삼부한강 2 floor. 201 no.,Apartment,2005-07-15 00:00:00,9,2,Y,,1111-11-11 00:00:00,,37.508474,126.9528344,Manyang-ro 3-gil  Dongjak-gu  Seoul,172000000
1631,random,general,376000000,2016-12-13 00:00:00,3,서초감정,1,67511.3,40.06,40.06,84.91,84.91,460000000,368000000,2017-04-10 00:00:00,2017-07-24 00:00:00,successful bid,Company or Group,극동 2 building. 9 floor. 902 no.,Apartment,1988-08-02 00:00:00,15,9,N,,2017-09-29 00:00:00,dividend,37.6353503,127.0640483,Gongneung-ro  Nowon-gu  Seoul,431310000
1022,forced,general,14977673,2015-12-01 00:00:00,2,기린감정,1,31699.0,44.3,44.3,95.5,95.5,750000000,600000000,2016-05-03 00:00:00,2016-06-07 00:00:00,successful bid,Company or Group,대교 3 building. 1 floor. 111 no.,Apartment,1975-10-25 00:00:00,12,1,N,,2016-08-24 00:00:00,dividend,37.5221795,126.93365929999999,Gukjegeumyung-ro  Yeongdeungpo-gu  Seoul,731600000
736,forced,general,56540790,2015-10-21 00:00:00,1,성산감정,0,23318.8,33.52,33.52,84.57,84.57,380000000,380000000,2016-07-26 00:00:00,2016-07-26 00:00:00,successful bid,private,북가좌삼호 104 building. 10 floor. 1009 no.,Apartment,1996-07-02 00:00:00,18,10,N,,2016-10-12 00:00:00,dividend,37.5765711,126.9131574,Jeungga-ro 20ga-gil  Seodaemun-gu  Seoul,381999900
1156,random,general,334984086,2017-01-16 00:00:00,2,정감정,1,112982.9,58.6,58.6,73.08,73.08,390000000,312000000,2017-05-31 00:00:00,2017-07-11 00:00:00,successful bid,Company or Group,구로주공 107 building. 13 floor. 1303 no.,Apartment,1986-08-20 00:00:00,13,13,N,,2017-09-06 00:00:00,dividend,37.4933902,126.8749665,Sindorim-ro 11ga-gil  Guro-gu  Seoul,438500000
697,forced,individual,100000000,2015-08-28 00:00:00,1,자연감정,0,1755.0,20.93,20.93,71.83,71.83,436000000,436000000,2016-04-26 00:00:00,2016-04-26 00:00:00,successful bid,private,",362-27 예미원 4 floor. 407 no.",Apartment & stores,1971-03-31 00:00:00,7,4,N,,2016-09-08 00:00:00,dividend,37.554734100000005,126.95794380000001,Mapo-daero  Mapo-gu  Seoul,436000000
1252,random,general,134058836,2017-09-06 00:00:00,2,현산감정,1,107560.8,47.82,47.82,114.84,114.84,418000000,334400000,2018-01-30 00:00:00,2018-03-06 00:00:00,successful bid,Company or Group,벽산 507 building. 3 floor. 304 no.,Apartment,2005-02-04 00:00:00,20,3,N,,2018-05-01 00:00:00,dividend,37.448415999999995,126.91904140000001,Doksan-ro 62-gil  Geumcheon-gu  Seoul,371111000
95,random,general,575415298,2015-10-28 00:00:00,3,우주감정,2,4036.0,25.1,25.1,183.4,183.4,820000000,524800000,2016-04-06 00:00:00,2016-06-15 00:00:00,successful bid,Company or Group,",봉천동 729-24 캐릭터그린빌 22 floor. 2205 no.",Apartment & stores,2000-11-21 00:00:00,27,22,N,,2016-08-09 00:00:00,dividend,37.4918729,126.92506170000001,Yeouidaebang-ro 24-gil  Dongjak-gu  Seoul,625000000
1632,forced,general,13309628,2016-12-05 00:00:00,1,영현감정,0,102425.2,25.0,25.0,44.52,44.52,186000000,186000000,2017-07-31 00:00:00,2017-07-31 00:00:00,successful bid,Company or Group,",600 월계2단지주공 211 building. 2 floor. 205 no.",Apartment,1992-12-08 00:00:00,15,2,N,,2017-09-22 00:00:00,dividend,37.627161,127.0529348,Deongneung-ro 62-gil  Dobong-gu  Seoul,205100000
1374,random,general,306000000,2015-12-23 00:00:00,1,이정희감정,0,40828.4,33.3,33.3,59.97,59.97,427000000,427000000,2017-01-16 00:00:00,2017-01-16 00:00:00,successful bid,Company or Group,래미안세레니티 204 building. 14 floor. 1404 no.,Apartment,2010-07-13 00:00:00,21,14,N,,2017-03-30 00:00:00,dividend,37.599273100000005,127.0310717,Jeongneung-ro 52-gil  Seongbuk-gu  Seoul,431049900
843,forced,general,117409245,2016-06-10 00:00:00,1,도시감정,0,30235.4,47.17,47.17,84.99,84.99,667000000,667000000,2017-11-07 00:00:00,2017-11-07 00:00:00,successful bid,private,",445-4,448 서강쌍용예가 111 building. 4 floor. 404 no.",Apartment,2007-11-19 00:00:00,15,4,N,,1111-11-11 00:00:00,,37.5484574,126.9294129,Changjeon-ro  Mapo-gu  Seoul,725550000
155,random,general,150000000,2016-01-18 00:00:00,2,화인감정,1,24703.9,30.85,30.85,128.61,128.61,660000000,528000000,2016-07-06 00:00:00,2016-08-10 00:00:00,successful bid,private,동작상떼빌 101 building. 19 floor. 1901 no.,Apartment,2006-10-09 00:00:00,22,19,N,,2016-10-27 00:00:00,dividend,37.487494500000004,126.90694579999999,Yeouidaebang-ro 24-gil  Dongjak-gu  Seoul,599900000
1091,random,general,296698666,2016-07-27 00:00:00,2,대일감정,1,56090.7,56.23,56.23,84.99,84.99,472000000,377600000,2017-01-10 00:00:00,2017-02-14 00:00:00,successful bid,Company or Group,온수힐스테이트 106 building. 6 floor. 603 no.,Apartment,2010-03-18 00:00:00,12,6,N,,2017-04-20 00:00:00,dividend,37.496824200000006,126.82108500000001,Buil-ro 5-gil  Guro-gu  Seoul,411000000
1591,forced,general,30256534,2016-04-21 00:00:00,1,한감정,0,8403.1,26.68,26.68,39.6,39.6,180000000,180000000,2016-07-25 00:00:00,2016-07-25 00:00:00,successful bid,Company or Group,공릉2단지 201 building. 15 floor. 1506 no.,Apartment,1995-01-07 00:00:00,15,15,N,,2016-09-08 00:00:00,dividend,37.6305821,127.0665249,Hwarang-ro  Nowon-gu  Seoul,180500000
162,random,general,374206224,2016-01-29 00:00:00,1,나라감정,0,57720.8,31.06,31.06,84.88,84.88,446000000,446000000,2016-05-26 00:00:00,2016-09-22 00:00:00,successful bid,Company or Group,신동아리버파크 703 building. 2 floor. 207 no.,Apartment,2001-04-14 00:00:00,28,2,N,소유자 정구창이 임차인은 배우자이며 무상거주하고 있음을 확인하는 무상임대확인서를 2016.9.13.자로 제출함,2016-11-29 00:00:00,dividend,37.5075937,126.9452943,Nodeul-ro  Dongjak-gu  Seoul,452352000
1001,random,general,87117325,2015-12-09 00:00:00,2,승현감정,1,6648.4,33.28,33.28,104.15,104.15,490000000,392000000,2016-03-03 00:00:00,2016-04-06 00:00:00,successful bid,Company or Group,극동 102 building. 7 floor. 702 no.,Apartment,2000-07-22 00:00:00,18,7,N,,2016-06-23 00:00:00,dividend,37.552978499999995,126.8712106,Yangcheon-ro 61-gil  Gangseo-gu  Seoul,435000000
328,random,general,665601423,2017-03-10 00:00:00,2,온나라감정,1,4847.0,19.1,19.1,163.83,163.83,860000000,688000000,2018-02-08 00:00:00,2018-03-08 00:00:00,successful bid,Company or Group,보라매삼성쉐르빌 34 floor. 3401 no.,Apartment & stores,2003-02-04 00:00:00,49,34,N,,2018-05-24 00:00:00,dividend,37.491433799999996,126.92337749999999,Yeouidaebang-ro 24-gil  Dongjak-gu  Seoul,742900000
1176,random,general,300000000,2016-05-02 00:00:00,2,시대감정,1,68661.3,59.44,59.44,121.53,121.53,800000000,640000000,2016-09-20 00:00:00,2016-10-25 00:00:00,successful bid,Company or Group,문래자이 112 building. 4 floor. 404 no.,Apartment,2002-01-17 00:00:00,24,4,N,,2017-01-13 00:00:00,dividend,37.5160389,126.896786,Gyeongin-ro  Yeongdeungpo-gu  Seoul,772880000
1540,forced,general,81346046,2016-10-07 00:00:00,2,화신감정,1,3540.5,65.53,65.53,84.54,84.54,427000000,341600000,2017-03-06 00:00:00,2017-04-03 00:00:00,successful bid,private,비콘드림힐 201 building. 5 floor. 504 no.,Apartment,2005-03-04 00:00:00,11,5,N,,2017-05-23 00:00:00,dividend,37.676771,127.05797369999999,Deongneung-ro 129ga-gil  Nowon-gu  Seoul,401610000
801,random,general,135000000,2016-05-30 00:00:00,2,내일감정,1,403.0,32.27,32.27,75.89,75.89,195000000,156000000,2016-10-11 00:00:00,2016-11-15 00:00:00,successful bid,private,청록 1 floor. 101 no.,Apartment,1998-06-10 00:00:00,7,1,N,,2017-01-18 00:00:00,dividend,37.594696899999995,126.9243962,Tongil-ro 78-gil  Eunpyeong-gu  Seoul,188004000
1775,forced,general,499246346,2017-12-08 00:00:00,1,한국씨티감정,0,89570.2,34.28,34.28,49.94,49.94,412000000,412000000,2018-03-26 00:00:00,2018-03-26 00:00:00,successful bid,private,상계주공 712 building. 9 floor. 904 no.,Apartment,1988-08-24 00:00:00,15,9,N,,2018-06-15 00:00:00,dividend,37.6585548,127.0603243,Deongneung-ro 129ga-gil  Nowon-gu  Seoul,421300100
1695,forced,general,68332112,2017-05-31 00:00:00,2,에이원감정,1,25244.0,53.27,9.69,95.45,17.35,71000000,56800000,2017-08-28 00:00:00,2017-10-16 00:00:00,successful bid,Company or Group,",-14,-9 현대 12 building. 9 floor. 904 no.",Apartment,1984-07-28 00:00:00,12,9,Y,,2017-12-27 00:00:00,dividend,37.5808683,127.06916299999999,Hancheon-ro  Dongdaemun-gu  Seoul,71123538
967,random,general,348279082,2015-10-23 00:00:00,1,그린감정,0,51369.4,108.41,108.41,84.51,84.51,400000000,400000000,2017-03-14 00:00:00,2017-03-14 00:00:00,successful bid,Company or Group,신정이펜하우스2단지 202 building. 1 floor. 104 no.,Apartment,2011-05-17 00:00:00,7,1,N,,2017-05-17 00:00:00,dividend,37.515798100000005,126.8301253,Mokdongdong-ro  Yangcheon-gu  Seoul,400000000
70,random,general,1000000000,2015-08-20 00:00:00,1,진아감정,0,158942.2,44.51,44.51,35.87,35.87,617000000,617000000,2016-04-19 00:00:00,2016-04-19 00:00:00,successful bid,Company or Group,개포주공 428 building. 1 floor. 102 no.,Apartment,1983-02-07 00:00:00,5,1,N,,2016-06-28 00:00:00,dividend,37.484334999999994,127.07138090000001,Gaepo-ro 109-gil  Gangnam-gu  Seoul,705111000
264,random,general,94459726,2016-11-04 00:00:00,1,지녕감정,0,259.1,20.42,20.42,50.1,50.1,300000000,300000000,2017-09-20 00:00:00,2017-09-20 00:00:00,successful bid,private,논현빌라트 5 floor. 502 no.,Apartment,1999-08-30 00:00:00,5,5,N,,1111-11-11 00:00:00,,37.5192674,127.03994099999998,Eonju-ro  Gangnam-gu  Seoul,330000100
205,random,general,197408786,2016-05-21 00:00:00,1,대신감정,0,61043.9,32.1,32.1,60.0,60.0,490000000,490000000,2016-09-21 00:00:00,2016-09-21 00:00:00,successful bid,Company or Group,",-9 상도더샾 121 building. 3 floor. 305 no.",Apartment,2007-10-29 00:00:00,15,3,N,,2016-11-10 00:00:00,dividend,37.5017961,126.9431071,Manyang-ro 3-gil  Dongjak-gu  Seoul,505999999
1190,random,general,264000000,2016-08-08 00:00:00,2,써브감정,1,9138.7,31.03,31.03,84.74,84.74,370000000,296000000,2017-05-11 00:00:00,2018-01-10 00:00:00,successful bid,Company or Group,현대2차 201 building. 2 floor. 202 no.,Apartment,1992-12-23 00:00:00,20,2,N,,2018-04-12 00:00:00,dividend,37.5027867,126.89464609999999,Gamasan-ro 48-gil  Yeongdeungpo-gu  Seoul,360399999
684,random,general,635171658,2015-08-05 00:00:00,2,동부감정,1,2446.3,81.29,81.29,250.44,250.44,1010000000,808000000,2016-01-26 00:00:00,2016-07-26 00:00:00,successful bid,Company or Group,코스모스맨숀 5 floor. 503 no.,Apartment,1974-07-16 00:00:00,10,5,N,,2016-10-06 00:00:00,dividend,37.5208679,126.96805390000002,Ichon-ro  Yongsan-gu  Seoul,881000000
333,random,general,190224566,2017-03-20 00:00:00,1,해솔감정,0,9116.7,26.51,26.51,59.4,59.4,830000000,830000000,2018-03-08 00:00:00,2018-03-08 00:00:00,successful bid,Company or Group,반포한신타워 102 building. 7 floor. 707 no.,Apartment,1996-08-29 00:00:00,18,7,N,,2018-05-24 00:00:00,dividend,37.510923,127.006045,Gangnam-daero 107-gil  Seocho-gu  Seoul,1078970000
1332,random,general,195172330,2015-09-01 00:00:00,2,생림감정,1,25822.0,60.61,60.61,134.45,134.45,400000000,320000000,2016-03-21 00:00:00,2016-06-20 00:00:00,successful bid,Company or Group,", -62, 359-63 극동 1 building. 9 floor. 901 no.",Apartment,1992-05-28 00:00:00,14,9,N,,2016-08-09 00:00:00,dividend,37.6419306,127.01214479999999,Samgaksan-ro  Gangbuk-gu  Seoul,335200000
1408,random,general,108939275,2016-01-13 00:00:00,2,문민감정,1,17239.6,9.62,9.62,53.16,53.16,209000000,167200000,2016-05-09 00:00:00,2016-06-13 00:00:00,successful bid,Company or Group,신동아 21 building. 6 floor. 601 no.,Apartment,1988-01-28 00:00:00,15,6,N,,2016-08-23 00:00:00,dividend,37.6609562,127.0267162,Sirubong-ro  Dobong-gu  Seoul,202009000
149,random,general,246892870,2015-11-04 00:00:00,2,연우감정,1,905.5,59.37,59.37,131.01,131.01,1030000000,824000000,2016-06-23 00:00:00,2016-07-28 00:00:00,successful bid,Company or Group,케럿스테이트 3 floor. 302 no.,Apartment,2004-04-21 00:00:00,6,3,N,,2016-09-29 00:00:00,dividend,37.5126556,127.04226709999999,Eonju-ro  Gangnam-gu  Seoul,878500000
675,random,general,165349276,2015-06-08 00:00:00,5,삼정감정,3,3073.5,26.94,26.94,84.73,84.73,450000000,230400000,2015-12-29 00:00:00,2016-06-28 00:00:00,successful bid,Company or Group,우리유앤미 101 building. 6 floor. 602 no.,Apartment,2008-07-22 00:00:00,19,6,N,,2016-09-29 00:00:00,dividend,37.561907500000004,126.96240279999999,Kyonggidae-ro 9-gil  Seodaemun-gu  Seoul,271880000
1507,forced,general,35280821,2016-07-22 00:00:00,1,성북감정,0,102425.2,18.0,18.0,38.64,38.64,152000000,152000000,2017-02-06 00:00:00,2017-02-06 00:00:00,successful bid,private,",600 월계2단지주공 202 building. 10 floor. 1008 no.",Apartment,1994-11-04 00:00:00,15,10,N,,2017-03-28 00:00:00,dividend,37.627161,127.0529348,Deongneung-ro 62-gil  Dobong-gu  Seoul,164200000
151,random,general,600000000,2015-12-02 00:00:00,2,이산감정,1,2350.8,24.84,24.84,158.28,158.28,930000000,744000000,2016-05-19 00:00:00,2016-06-23 00:00:00,successful bid,private,우성캐릭터-빌 17 floor. 1702 no.,Apartment & stores,1998-08-29 00:00:00,26,17,N,,2016-08-18 00:00:00,dividend,37.4871046,127.051084,Seolleung-ro  Gangnam-gu  Seoul,883990000
1079,random,general,663000000,2016-06-18 00:00:00,2,이송만감정,1,23533.7,51.58,51.58,164.82,164.82,725000000,580000000,2016-12-21 00:00:00,2017-01-31 00:00:00,successful bid,Company or Group,신도림3차동아 301 building. 14 floor. 1402 no.,Apartment,2000-12-20 00:00:00,24,14,N,,2017-04-04 00:00:00,dividend,37.509664799999996,126.88405990000001,Gyeongin-ro 67-gil  Guro-gu  Seoul,665890000
77,random,general,637564403,2015-08-26 00:00:00,1,SR감정,0,0.0,0.0,0.0,97.63,97.63,800000000,800000000,2016-04-28 00:00:00,2016-04-28 00:00:00,successful bid,Company or Group,수서한아름 104 building. 11 floor. 1101 no.,Apartment,1993-12-07 00:00:00,11,11,N,,2016-07-07 00:00:00,dividend,37.489365,127.10355449999999,Nambusunhwan-ro  Gangnam-gu  Seoul,812470000
1104,random,general,68415377,2016-08-29 00:00:00,1,해솔감정,0,163197.4,66.99,66.99,66.0,66.0,740000000,740000000,2017-01-03 00:00:00,2017-10-10 00:00:00,successful bid,Company or Group,목동신시가지1단지 122 building. 7 floor. 707 no.,Apartment,1985-12-09 00:00:00,12,7,N,,2017-12-15 00:00:00,dividend,37.539086100000006,126.8791054,Mokdongdong-ro  Yangcheon-gu  Seoul,786000000
1656,random,general,308954438,2017-03-20 00:00:00,1,해랑감정,0,25244.0,53.27,53.27,95.45,95.45,375000000,375000000,2017-06-26 00:00:00,2017-06-26 00:00:00,successful bid,Company or Group,",-14,-9 현대 16 building. 8 floor. 803 no.",Apartment,1984-07-28 00:00:00,12,8,N,,2017-09-06 00:00:00,dividend,37.5808683,127.06916299999999,Hancheon-ro  Dongdaemun-gu  Seoul,380336600
170,forced,general,119744312,2016-03-09 00:00:00,1,지우감정,0,569.4,60.85,13.52,124.05,27.57,134000000,134000000,2016-07-07 00:00:00,2016-07-07 00:00:00,successful bid,Company or Group,",-6 삼성빌라트 1 floor. 103 no.",Apartment,1998-11-04 00:00:00,7,1,Y,,2016-09-28 00:00:00,dividend,37.5164605,127.0313351,Eonju-ro  Gangnam-gu  Seoul,135474000
913,forced,general,200000000,2013-12-07 00:00:00,2,대신감정,1,18574.3,36.3,36.3,114.8,114.8,480000000,384000000,2014-05-20 00:00:00,2016-04-14 00:00:00,successful bid,private,신정현대 106 building. 7 floor. 705 no.,Apartment,2000-11-07 00:00:00,20,7,N,,2016-07-05 00:00:00,dividend,37.508079200000005,126.84158240000001,Mokdongdong-ro  Yangcheon-gu  Seoul,452100000
1103,random,general,214380566,2016-08-17 00:00:00,2,나눔감정,1,80922.7,41.78,41.78,114.99,114.99,495000000,396000000,2017-02-28 00:00:00,2017-04-05 00:00:00,successful bid,Company or Group,현대 119 building. 5 floor. 502 no.,Apartment,2001-09-15 00:00:00,25,5,N,,2017-06-28 00:00:00,dividend,37.492022399999996,126.858368,Gyeongin-ro 35-gil  Guro-gu  Seoul,500100000
